,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.3679315651525716,,
continuous_metrics,MSE,0.32899272002354213,,
exceedance_metrics,MAE,0.472709861254719,0.3868249431748565,0.3868249431748565
exceedance_metrics,MSE,0.25645304191137264,0.2267579342555632,0.2267579342555632
exceedance_metrics,Brier,0.25645304191137264,0.2267579342555632,0.2267579342555632
exceedance_metrics,PR_AUC,0.6493490318259706,0.7248052598468031,0.7248052598468031
exceedance_metrics,ROC_AUC,0.615645509867478,0.7507221054968697,0.7507221054968697
exceedance_metrics,Precision,0.998999833305551,0.5777385458928177,0.44728619372757783
exceedance_metrics,Recall,0.14095869790196633,0.800498635807696,0.9999764794430333
exceedance_metrics,F1,0.24705761104812946,0.6711165886122751,0.6180988173035684
exceedance_metrics,Specificity,0.999885801294252,0.5265511990864103,7.613247049866768e-05
