,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.043371346752635945,,
continuous_metrics,MSE,0.007247993686590555,,
exceedance_metrics,MAE,0.2950183518191073,0.11384840503718946,0.11384840503718946
exceedance_metrics,MSE,0.12068997623871887,0.061805677509663474,0.061805677509663474
exceedance_metrics,Brier,0.12068997623871887,0.061805677509663474,0.061805677509663474
exceedance_metrics,PR_AUC,0.9981488447711577,0.9970987644714524,0.9970987644714524
exceedance_metrics,ROC_AUC,0.9989406801138119,0.9985465853479052,0.9985465853479052
exceedance_metrics,Precision,0.9994033582407592,0.7073252754643825,0.9813738514336322
exceedance_metrics,Recall,0.9795054577856984,0.9956560481176209,0.9873858320338605
exceedance_metrics,F1,0.9893543714579026,0.8270821044839989,0.9843706623729943
exceedance_metrics,Specificity,0.9998148017496825,0.869523423169183,0.9940648370255397
