,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.30191034222569524,,
continuous_metrics,MSE,0.13532294712100768,,
exceedance_metrics,MAE,0.42247649452025454,0.5451471008730435,0.5451471008730435
exceedance_metrics,MSE,0.18811786425288873,0.3856735985092206,0.3856735985092206
exceedance_metrics,Brier,0.18811786425288873,0.3856735985092206,0.3856735985092206
exceedance_metrics,PR_AUC,0.0732253985165389,0.013535586178630502,0.013535586178630502
exceedance_metrics,ROC_AUC,0.7188473251534864,0.012321163532945998,0.012321163532945998
exceedance_metrics,Precision,0.972972972972973,0.0,0.026396215763757763
exceedance_metrics,Recall,0.02654867256637168,0.0,1.0
exceedance_metrics,F1,0.05168700646087581,0.0,0.05143474880042483
exceedance_metrics,Specificity,0.9999800059982006,0.3662101369589123,0.0
