,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.3150944663287117,,
continuous_metrics,MSE,0.5831543480424319,,
exceedance_metrics,MAE,0.4748023571832199,0.14412204440873547,0.14412204440873547
exceedance_metrics,MSE,0.23172923175980353,0.10108047192617808,0.10108047192617808
exceedance_metrics,Brier,0.23172923175980353,0.10108047192617808,0.10108047192617808
exceedance_metrics,PR_AUC,0.15830901873600495,0.18165090707570225,0.18165090707570225
exceedance_metrics,ROC_AUC,0.5509960888853026,0.7676316825953762,0.7676316825953762
exceedance_metrics,Precision,0.9969325153374233,0.09562193772720089,0.13000025430409684
exceedance_metrics,Recall,0.06357589984350548,0.05917449139280125,1.0
exceedance_metrics,F1,0.11952923869069511,0.0731073651138904,0.2300888938899516
exceedance_metrics,Specificity,0.9999821241832986,0.9488572884173646,0.38845043482924124
