,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.10655597161299526,,
continuous_metrics,MSE,0.019227399117958226,,
exceedance_metrics,MAE,0.37708983274490926,0.3627548111445095,0.3627548111445095
exceedance_metrics,MSE,0.14811821027146757,0.13255249444471193,0.13255249444471193
exceedance_metrics,Brier,0.14811821027146757,0.13255249444471193,0.13255249444471193
exceedance_metrics,PR_AUC,1.0,0.9844054580896686,0.9844054580896686
exceedance_metrics,ROC_AUC,1.0,0.9999849742119913,0.9999849742119913
exceedance_metrics,Precision,0.95,0.125,0.4634146341463415
exceedance_metrics,Recall,1.0,1.0,1.0
exceedance_metrics,F1,0.9743589743589743,0.2222222222222222,0.6333333333333333
exceedance_metrics,Specificity,0.9999643137534794,0.9952537292127615,0.999214902576547
