,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.010277535011617248,,
continuous_metrics,MSE,0.001571006259814266,,
exceedance_metrics,MAE,0.3145584024328722,0.0676651950433364,0.0676651950433364
exceedance_metrics,MSE,0.11449539709438514,0.011537551248934921,0.011537551248934921
exceedance_metrics,Brier,0.11449539709438514,0.011537551248934921,0.011537551248934921
exceedance_metrics,PR_AUC,0.7907083403345493,0.6891804854838779,0.6891804854838779
exceedance_metrics,ROC_AUC,0.9791703495534865,0.927376047094901,0.927376047094901
exceedance_metrics,Precision,0.9846153846153847,0.22695035460992907,1.0
exceedance_metrics,Recall,0.6808510638297872,0.6808510638297872,0.6808510638297872
exceedance_metrics,F1,0.8050314465408805,0.3404255319148936,0.810126582278481
exceedance_metrics,Specificity,0.9999786411499605,0.995343770691386,1.0
