,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.060753466587372795,,
continuous_metrics,MSE,0.06358944857377412,,
exceedance_metrics,MAE,0.24793600043006855,0.014338628734993301,0.014338628734993301
exceedance_metrics,MSE,0.11312744380494154,0.008431057739832227,0.008431057739832227
exceedance_metrics,Brier,0.11312744380494154,0.008431057739832227,0.008431057739832227
exceedance_metrics,PR_AUC,0.9729195351351666,0.9705341361239116,0.9705341361239116
exceedance_metrics,ROC_AUC,0.9959481148092741,0.9966945774094562,0.9966945774094562
exceedance_metrics,Precision,0.9991189427312775,0.9479571228833308,0.9939591836734694
exceedance_metrics,Recall,0.83690036900369,0.9006642066420664,0.8985977859778598
exceedance_metrics,F1,0.9108433734939759,0.9237057220708447,0.943875968992248
exceedance_metrics,Specificity,0.9999459073501092,0.9963757924573209,0.9995997143908085
