,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.7891610643689707,,
continuous_metrics,MSE,1.4537093954879596,,
exceedance_metrics,MAE,0.14859604080032526,0.19677583411943053,0.19677583411943053
exceedance_metrics,MSE,0.05469492366836893,0.1001077934893995,0.1001077934893995
exceedance_metrics,Brier,0.05469492366836893,0.1001077934893995,0.1001077934893995
exceedance_metrics,PR_AUC,0.9918489957285875,0.9970230161847415,0.9970230161847415
exceedance_metrics,ROC_AUC,0.8672364686994121,0.9472193696280844,0.9472193696280844
exceedance_metrics,Precision,0.9995866240236713,0.999255791621654,0.9909587023843038
exceedance_metrics,Recall,0.453521543852722,0.8217560831153448,0.9034006218844085
exceedance_metrics,F1,0.6239508922508624,0.9018552121983587,0.9451561765784188
exceedance_metrics,Specificity,0.9965741074648395,0.988820771727371,0.8494410385863685
