,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.016223128032210793,,
continuous_metrics,MSE,0.0007940812735810389,,
exceedance_metrics,MAE,0.39448320051055974,0.09368883464902854,0.09368883464902854
exceedance_metrics,MSE,0.16205576175580994,0.019079199719916836,0.019079199719916836
exceedance_metrics,Brier,0.16205576175580994,0.019079199719916836,0.019079199719916836
exceedance_metrics,PR_AUC,0.9935460831149945,0.9458168747629899,0.9458168747629899
exceedance_metrics,ROC_AUC,0.9999869155316735,0.9994737112122039,0.9994737112122039
exceedance_metrics,Precision,0.9970845481049563,0.9772079772079773,1.0
exceedance_metrics,Recall,0.9193548387096774,0.9220430107526881,0.40053763440860213
exceedance_metrics,F1,0.9566433566433566,0.9488243430152143,0.5719769673704415
exceedance_metrics,Specificity,0.9999946541216722,0.9999572329733776,1.0
