,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.06613140790854233,,
continuous_metrics,MSE,0.013299342237274792,,
exceedance_metrics,MAE,0.43800397185532974,0.2739317702155609,0.2739317702155609
exceedance_metrics,MSE,0.22009288270822494,0.11748344920843937,0.11748344920843937
exceedance_metrics,Brier,0.22009288270822494,0.11748344920843937,0.11748344920843937
exceedance_metrics,PR_AUC,0.9815294561877728,0.9764231968781194,0.9764231968781194
exceedance_metrics,ROC_AUC,0.995434202020127,0.992747930575347,0.992747930575347
exceedance_metrics,Precision,0.9975560667050029,0.23689338697510687,0.1968151540383014
exceedance_metrics,Recall,0.9083649692368111,0.9866474669459353,0.9901819609896584
exceedance_metrics,F1,0.9508735868448098,0.3820555062729692,0.32836274445963837
exceedance_metrics,Specificity,0.9998647444465661,0.8068312010693145,0.75440773980014
