,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.13419944117221771,,
continuous_metrics,MSE,0.07685415802175673,,
exceedance_metrics,MAE,0.4312242474087559,0.36289385033615834,0.36289385033615834
exceedance_metrics,MSE,0.21328914494631593,0.15822607060979232,0.15822607060979232
exceedance_metrics,Brier,0.21328914494631593,0.15822607060979232,0.15822607060979232
exceedance_metrics,PR_AUC,0.9044252183376299,0.8886765269903552,0.8886765269903552
exceedance_metrics,ROC_AUC,0.9764445844283934,0.9621096398309812,0.9621096398309812
exceedance_metrics,Precision,0.9981311098332375,0.35592014232061675,0.2034809093875775
exceedance_metrics,Recall,0.7135662898252826,0.9252826310380268,0.9612538540596095
exceedance_metrics,F1,0.8321946542011267,0.5140899357601713,0.3358649789029536
exceedance_metrics,Specificity,0.9998944865145649,0.8677672534839741,0.7028415593269863
