,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.05961350384844798,,
continuous_metrics,MSE,0.01533630087220801,,
exceedance_metrics,MAE,0.5422984523839368,0.10044409530473022,0.10044409530473022
exceedance_metrics,MSE,0.32267724717906204,0.037522885804090654,0.037522885804090654
exceedance_metrics,Brier,0.32267724717906204,0.037522885804090654,0.037522885804090654
exceedance_metrics,PR_AUC,0.8733971735558937,0.848973487995663,0.848973487995663
exceedance_metrics,ROC_AUC,0.9407533305299005,0.9325973229079964,0.9325973229079964
exceedance_metrics,Precision,0.9976954985404825,0.854521625163827,1.0
exceedance_metrics,Recall,0.6600264254497408,0.7952027645085883,0.5434495375546295
exceedance_metrics,F1,0.7944702715928554,0.8237957357199263,0.7042012379823521
exceedance_metrics,Specificity,0.9998634277806104,0.9878723869182023,1.0
