,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.2847709661598823,,
continuous_metrics,MSE,0.14188545746825784,,
exceedance_metrics,MAE,0.15792864149092692,0.10447181887661676,0.10447181887661676
exceedance_metrics,MSE,0.07395801550324234,0.10000794513543299,0.10000794513543299
exceedance_metrics,Brier,0.07395801550324234,0.10000794513543299,0.10000794513543299
exceedance_metrics,PR_AUC,0.9757245123456839,0.9971347019586534,0.9971347019586534
exceedance_metrics,ROC_AUC,0.8269464574069714,0.9829909976132201,0.9829909976132201
exceedance_metrics,Precision,0.9998637880542124,0.8904855321235899,0.8904855321235899
exceedance_metrics,Recall,0.40427934130087567,1.0,1.0
exceedance_metrics,F1,0.575759358393631,0.9420707188626871,0.9420707188626871
exceedance_metrics,Specificity,0.999552171965965,0.0,0.0
