,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.07247035521591752,,
continuous_metrics,MSE,0.015680305657513823,,
exceedance_metrics,MAE,0.32701357883546933,0.018002536447527282,0.018002536447527282
exceedance_metrics,MSE,0.1131899276263447,0.013605515272558258,0.013605515272558258
exceedance_metrics,Brier,0.1131899276263447,0.013605515272558258,0.013605515272558258
exceedance_metrics,PR_AUC,0.15272520961906869,0.023715207313963628,0.023715207313963628
exceedance_metrics,ROC_AUC,0.8629258571149211,0.7542544241898741,0.7542544241898741
exceedance_metrics,Precision,0.9696969696969697,0.06574074074074074,0.0
exceedance_metrics,Recall,0.06254071661237785,0.04625407166123779,0.0
exceedance_metrics,F1,0.1175030599755202,0.05430210325047801,0.0
exceedance_metrics,Specificity,0.9999817800856335,0.9938720354681,1.0
