,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.5778268640789649,,
continuous_metrics,MSE,1.3439601886629493,,
exceedance_metrics,MAE,0.4049544783430614,0.25419519966062276,0.25419519966062276
exceedance_metrics,MSE,0.1933153650323476,0.1661502296765091,0.1661502296765091
exceedance_metrics,Brier,0.1933153650323476,0.1661502296765091,0.1661502296765091
exceedance_metrics,PR_AUC,0.7383814221785898,0.5130415609491912,0.5130415609491912
exceedance_metrics,ROC_AUC,0.8307748894915606,0.750751684907419,0.750751684907419
exceedance_metrics,Precision,0.9996218209322114,0.6823620823620824,0.2993031145262814
exceedance_metrics,Recall,0.354513143776824,0.29446083690987124,0.9821284871244635
exceedance_metrics,F1,0.5234028860671766,0.4113927015505692,0.45879017605413197
exceedance_metrics,Specificity,0.9999560251096624,0.9550576620749552,0.24612746121964357
