,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.0888990264741849,,
continuous_metrics,MSE,0.02367787624205272,,
exceedance_metrics,MAE,0.5057653215176203,0.07562955252184521,0.07562955252184521
exceedance_metrics,MSE,0.35094513184154663,0.028572144556996398,0.028572144556996398
exceedance_metrics,Brier,0.35094513184154663,0.028572144556996398,0.028572144556996398
exceedance_metrics,PR_AUC,0.9803599964888965,0.9788146038127991,0.9788146038127991
exceedance_metrics,ROC_AUC,0.9885076019477149,0.9853927006829228,0.9853927006829228
exceedance_metrics,Precision,0.9956486126753353,0.9395125022486058,0.909860365198711
exceedance_metrics,Recall,0.8616427432216905,0.9255272018429913,0.9381977671451356
exceedance_metrics,F1,0.9238113333016672,0.932467416532762,0.9238118088424543
exceedance_metrics,Specificity,0.9986152743385899,0.9780887527694513,0.9658217124983709
