,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.7420215814180332,,
continuous_metrics,MSE,2.034279776572036,,
exceedance_metrics,MAE,0.32610713487370196,0.5268768629242876,0.5268768629242876
exceedance_metrics,MSE,0.1451760936955977,0.46471133970320255,0.46471133970320255
exceedance_metrics,Brier,0.1451760936955977,0.46471133970320255,0.46471133970320255
exceedance_metrics,PR_AUC,0.285754443695093,0.5633985920204206,0.5633985920204206
exceedance_metrics,ROC_AUC,0.8215734186544258,0.8641077969273626,0.8641077969273626
exceedance_metrics,Precision,0.0,0.19542950789821095,0.1308602084984454
exceedance_metrics,Recall,0.0,1.0,1.0
exceedance_metrics,F1,0.0,0.32696115765422695,0.2314348095636001
exceedance_metrics,Specificity,1.0,0.3801423911899835,0.0
