,,Persistence,EnsembleClassifier,ConformalEnsemble
continuous_metrics,MAE,0.03359233289599151,,
continuous_metrics,MSE,0.012064978897659622,,
exceedance_metrics,MAE,0.3160481147699654,0.016160859155801628,0.016160859155801628
exceedance_metrics,MSE,0.11564100862256443,0.007466447430495895,0.007466447430495895
exceedance_metrics,Brier,0.11564100862256443,0.007466447430495895,0.007466447430495895
exceedance_metrics,PR_AUC,0.3176202926759308,0.29306136115739456,0.29306136115739456
exceedance_metrics,ROC_AUC,0.8846212093553463,0.7795137085817363,0.7795137085817363
exceedance_metrics,Precision,0.9846153846153847,0.0,0.0
exceedance_metrics,Recall,0.26229508196721313,0.0,0.0
exceedance_metrics,F1,0.41423948220064727,0.0,0.0
exceedance_metrics,Specificity,0.9999783779108737,1.0,1.0
